clean_index,trial_id,filename,metadata_label,y_clean_label,accepted_status,alignment_status
386,868,cellula_MI_data_868.csv,0,0,True,VERIFIED_MATCH
387,869,cellula_MI_data_869.csv,0,0,True,VERIFIED_MATCH
388,870,cellula_MI_data_870.csv,1,1,True,VERIFIED_MATCH
389,871,cellula_MI_data_871.csv,1,1,True,VERIFIED_MATCH
390,872,cellula_MI_data_872.csv,1,1,True,VERIFIED_MATCH
391,873,cellula_MI_data_873.csv,0,0,True,VERIFIED_MATCH
392,874,cellula_MI_data_874.csv,1,1,True,VERIFIED_MATCH
393,876,cellula_MI_data_876.csv,0,0,True,VERIFIED_MATCH
394,877,cellula_MI_data_877.csv,1,1,True,VERIFIED_MATCH
395,878,cellula_MI_data_878.csv,0,0,True,VERIFIED_MATCH
396,880,cellula_MI_data_880.csv,0,0,True,VERIFIED_MATCH
397,882,cellula_MI_data_882.csv,0,0,True,VERIFIED_MATCH
398,884,cellula_MI_data_884.csv,1,1,True,VERIFIED_MATCH
399,885,cellula_MI_data_885.csv,0,0,True,VERIFIED_MATCH
400,886,cellula_MI_data_886.csv,0,0,True,VERIFIED_MATCH
401,887,cellula_MI_data_887.csv,1,1,True,VERIFIED_MATCH
402,889,cellula_MI_data_889.csv,1,1,True,VERIFIED_MATCH
403,890,cellula_MI_data_890.csv,1,1,True,VERIFIED_MATCH
404,891,cellula_MI_data_891.csv,1,1,True,VERIFIED_MATCH
405,893,cellula_MI_data_893.csv,0,0,True,VERIFIED_MATCH
406,895,cellula_MI_data_895.csv,1,1,True,VERIFIED_MATCH
407,896,cellula_MI_data_896.csv,0,0,True,VERIFIED_MATCH
408,897,cellula_MI_data_897.csv,0,0,True,VERIFIED_MATCH
409,898,cellula_MI_data_898.csv,0,0,True,VERIFIED_MATCH
410,899,cellula_MI_data_899.csv,0,0,True,VERIFIED_MATCH
411,902,cellula_MI_data_902.csv,0,0,True,VERIFIED_MATCH
412,905,cellula_MI_data_905.csv,1,1,True,VERIFIED_MATCH
413,907,cellula_MI_data_907.csv,1,1,True,VERIFIED_MATCH
414,908,cellula_MI_data_908.csv,1,1,True,VERIFIED_MATCH
415,909,cellula_MI_data_909.csv,1,1,True,VERIFIED_MATCH
416,910,cellula_MI_data_910.csv,1,1,True,VERIFIED_MATCH
417,911,cellula_MI_data_911.csv,1,1,True,VERIFIED_MATCH
418,913,cellula_MI_data_913.csv,0,0,True,VERIFIED_MATCH
419,915,cellula_MI_data_915.csv,0,0,True,VERIFIED_MATCH
420,916,cellula_MI_data_916.csv,1,1,True,VERIFIED_MATCH
421,917,cellula_MI_data_917.csv,0,0,True,VERIFIED_MATCH
422,918,cellula_MI_data_918.csv,0,0,True,VERIFIED_MATCH
423,920,cellula_MI_data_920.csv,1,1,True,VERIFIED_MATCH
424,923,cellula_MI_data_923.csv,1,1,True,VERIFIED_MATCH
425,924,cellula_MI_data_924.csv,1,1,True,VERIFIED_MATCH
426,925,cellula_MI_data_925.csv,0,0,True,VERIFIED_MATCH
427,927,cellula_MI_data_927.csv,0,0,True,VERIFIED_MATCH
428,928,cellula_MI_data_928.csv,1,1,True,VERIFIED_MATCH
429,932,cellula_MI_data_932.csv,1,1,True,VERIFIED_MATCH
430,933,cellula_MI_data_933.csv,1,1,True,VERIFIED_MATCH
431,934,cellula_MI_data_934.csv,0,0,True,VERIFIED_MATCH
432,935,cellula_MI_data_935.csv,0,0,True,VERIFIED_MATCH
433,946,cellula_MI_data_946.csv,0,0,True,VERIFIED_MATCH
434,947,cellula_MI_data_947.csv,0,0,True,VERIFIED_MATCH
435,950,cellula_MI_data_950.csv,1,1,True,VERIFIED_MATCH
436,977,cellula_MI_data_977.csv,0,0,True,VERIFIED_MATCH
437,978,cellula_MI_data_978.csv,1,1,True,VERIFIED_MATCH
438,984,cellula_MI_data_984.csv,0,0,True,VERIFIED_MATCH
439,993,cellula_MI_data_993.csv,0,0,True,VERIFIED_MATCH
440,994,cellula_MI_data_994.csv,1,1,True,VERIFIED_MATCH
441,1002,cellula_MI_data_1002.csv,1,1,True,VERIFIED_MATCH
442,1004,cellula_MI_data_1004.csv,0,0,True,VERIFIED_MATCH
443,1005,cellula_MI_data_1005.csv,0,0,True,VERIFIED_MATCH
444,1006,cellula_MI_data_1006.csv,1,1,True,VERIFIED_MATCH
445,1008,cellula_MI_data_1008.csv,1,1,True,VERIFIED_MATCH
446,1027,cellula_MI_data_1027.csv,1,1,True,VERIFIED_MATCH
447,1029,cellula_MI_data_1029.csv,1,1,True,VERIFIED_MATCH
448,1031,cellula_MI_data_1031.csv,0,0,True,VERIFIED_MATCH
449,1032,cellula_MI_data_1032.csv,0,0,True,VERIFIED_MATCH
450,1035,cellula_MI_data_1035.csv,0,0,True,VERIFIED_MATCH
451,1039,cellula_MI_data_1039.csv,1,1,True,VERIFIED_MATCH
452,1040,cellula_MI_data_1040.csv,0,0,True,VERIFIED_MATCH
453,1041,cellula_MI_data_1041.csv,1,1,True,VERIFIED_MATCH
454,1042,cellula_MI_data_1042.csv,1,1,True,VERIFIED_MATCH
455,1044,cellula_MI_data_1044.csv,0,0,True,VERIFIED_MATCH
456,1047,cellula_MI_data_1047.csv,0,0,True,VERIFIED_MATCH
457,1048,cellula_MI_data_1048.csv,0,0,True,VERIFIED_MATCH
458,1049,cellula_MI_data_1049.csv,1,1,True,VERIFIED_MATCH
459,1051,cellula_MI_data_1051.csv,1,1,True,VERIFIED_MATCH
460,1052,cellula_MI_data_1052.csv,1,1,True,VERIFIED_MATCH
461,1053,cellula_MI_data_1053.csv,0,0,True,VERIFIED_MATCH
462,1054,cellula_MI_data_1054.csv,1,1,True,VERIFIED_MATCH
463,1056,cellula_MI_data_1056.csv,0,0,True,VERIFIED_MATCH
464,1058,cellula_MI_data_1058.csv,0,0,True,VERIFIED_MATCH
465,1059,cellula_MI_data_1059.csv,1,1,True,VERIFIED_MATCH
466,1061,cellula_MI_data_1061.csv,0,0,True,VERIFIED_MATCH
467,1062,cellula_MI_data_1062.csv,1,1,True,VERIFIED_MATCH
468,1064,cellula_MI_data_1064.csv,0,0,True,VERIFIED_MATCH
469,1067,cellula_MI_data_1067.csv,0,0,True,VERIFIED_MATCH
470,1068,cellula_MI_data_1068.csv,0,0,True,VERIFIED_MATCH
471,1069,cellula_MI_data_1069.csv,1,1,True,VERIFIED_MATCH
472,1071,cellula_MI_data_1071.csv,1,1,True,VERIFIED_MATCH
473,1072,cellula_MI_data_1072.csv,0,0,True,VERIFIED_MATCH
474,1081,cellula_MI_data_1081.csv,0,0,True,VERIFIED_MATCH
475,1083,cellula_MI_data_1083.csv,1,1,True,VERIFIED_MATCH
476,1085,cellula_MI_data_1085.csv,0,0,True,VERIFIED_MATCH
477,1086,cellula_MI_data_1086.csv,1,1,True,VERIFIED_MATCH
478,1088,cellula_MI_data_1088.csv,0,0,True,VERIFIED_MATCH
479,1089,cellula_MI_data_1089.csv,0,0,True,VERIFIED_MATCH
480,1090,cellula_MI_data_1090.csv,0,0,True,VERIFIED_MATCH
481,1092,cellula_MI_data_1092.csv,1,1,True,VERIFIED_MATCH
482,1093,cellula_MI_data_1093.csv,1,1,True,VERIFIED_MATCH
483,1094,cellula_MI_data_1094.csv,1,1,True,VERIFIED_MATCH
484,1095,cellula_MI_data_1095.csv,0,0,True,VERIFIED_MATCH
485,1097,cellula_MI_data_1097.csv,1,1,True,VERIFIED_MATCH
486,1100,cellula_MI_data_1100.csv,0,0,True,VERIFIED_MATCH
487,1102,cellula_MI_data_1102.csv,1,1,True,VERIFIED_MATCH
488,1104,cellula_MI_data_1104.csv,1,1,True,VERIFIED_MATCH
489,1105,cellula_MI_data_1105.csv,0,0,True,VERIFIED_MATCH
490,1107,cellula_MI_data_1107.csv,0,0,True,VERIFIED_MATCH
491,1119,cellula_MI_data_1119.csv,1,1,True,VERIFIED_MATCH
492,1121,cellula_MI_data_1121.csv,1,1,True,VERIFIED_MATCH
493,1122,cellula_MI_data_1122.csv,1,1,True,VERIFIED_MATCH
494,1123,cellula_MI_data_1123.csv,0,0,True,VERIFIED_MATCH
495,1124,cellula_MI_data_1124.csv,0,0,True,VERIFIED_MATCH
496,1125,cellula_MI_data_1125.csv,1,1,True,VERIFIED_MATCH
497,1127,cellula_MI_data_1127.csv,1,1,True,VERIFIED_MATCH
498,1132,cellula_MI_data_1132.csv,1,1,True,VERIFIED_MATCH
499,1133,cellula_MI_data_1133.csv,0,0,True,VERIFIED_MATCH
500,1134,cellula_MI_data_1134.csv,1,1,True,VERIFIED_MATCH
501,1137,cellula_MI_data_1137.csv,0,0,True,VERIFIED_MATCH
502,1138,cellula_MI_data_1138.csv,1,1,True,VERIFIED_MATCH
503,1139,cellula_MI_data_1139.csv,1,1,True,VERIFIED_MATCH
504,1140,cellula_MI_data_1140.csv,1,1,True,VERIFIED_MATCH
505,1141,cellula_MI_data_1141.csv,0,0,True,VERIFIED_MATCH
506,1144,cellula_MI_data_1144.csv,1,1,True,VERIFIED_MATCH
507,1148,cellula_MI_data_1148.csv,1,1,True,VERIFIED_MATCH
508,1149,cellula_MI_data_1149.csv,0,0,True,VERIFIED_MATCH
509,1150,cellula_MI_data_1150.csv,0,0,True,VERIFIED_MATCH
510,1152,cellula_MI_data_1152.csv,0,0,True,VERIFIED_MATCH
511,1153,cellula_MI_data_1153.csv,0,0,True,VERIFIED_MATCH
512,1154,cellula_MI_data_1154.csv,0,0,True,VERIFIED_MATCH
513,1159,cellula_MI_data_1159.csv,0,0,True,VERIFIED_MATCH
514,1161,cellula_MI_data_1161.csv,0,0,True,VERIFIED_MATCH
515,1163,cellula_MI_data_1163.csv,0,0,True,VERIFIED_MATCH
516,1166,cellula_MI_data_1166.csv,0,0,True,VERIFIED_MATCH
517,1168,cellula_MI_data_1168.csv,1,1,True,VERIFIED_MATCH
518,1169,cellula_MI_data_1169.csv,0,0,True,VERIFIED_MATCH
519,1170,cellula_MI_data_1170.csv,0,0,True,VERIFIED_MATCH
520,1171,cellula_MI_data_1171.csv,0,0,True,VERIFIED_MATCH
521,1172,cellula_MI_data_1172.csv,1,1,True,VERIFIED_MATCH
522,1175,cellula_MI_data_1175.csv,1,1,True,VERIFIED_MATCH
523,1177,cellula_MI_data_1177.csv,0,0,True,VERIFIED_MATCH
524,1178,cellula_MI_data_1178.csv,1,1,True,VERIFIED_MATCH
525,1179,cellula_MI_data_1179.csv,1,1,True,VERIFIED_MATCH
526,1181,cellula_MI_data_1181.csv,1,1,True,VERIFIED_MATCH
527,1182,cellula_MI_data_1182.csv,0,0,True,VERIFIED_MATCH
528,1183,cellula_MI_data_1183.csv,1,1,True,VERIFIED_MATCH
529,1184,cellula_MI_data_1184.csv,0,0,True,VERIFIED_MATCH
530,1186,cellula_MI_data_1186.csv,0,0,True,VERIFIED_MATCH
531,1187,cellula_MI_data_1187.csv,0,0,True,VERIFIED_MATCH
532,1189,cellula_MI_data_1189.csv,1,1,True,VERIFIED_MATCH
533,1192,cellula_MI_data_1192.csv,0,0,True,VERIFIED_MATCH
534,1193,cellula_MI_data_1193.csv,0,0,True,VERIFIED_MATCH
535,1195,cellula_MI_data_1195.csv,1,1,True,VERIFIED_MATCH
536,1196,cellula_MI_data_1196.csv,0,0,True,VERIFIED_MATCH
537,1200,cellula_MI_data_1200.csv,1,1,True,VERIFIED_MATCH
538,1201,cellula_MI_data_1201.csv,0,0,True,VERIFIED_MATCH
539,1203,cellula_MI_data_1203.csv,0,0,True,VERIFIED_MATCH
540,1204,cellula_MI_data_1204.csv,0,0,True,VERIFIED_MATCH
541,1219,cellula_MI_data_1219.csv,0,0,True,VERIFIED_MATCH
542,1223,cellula_MI_data_1223.csv,1,1,True,VERIFIED_MATCH
543,1224,cellula_MI_data_1224.csv,1,1,True,VERIFIED_MATCH
544,1226,cellula_MI_data_1226.csv,0,0,True,VERIFIED_MATCH
545,1228,cellula_MI_data_1228.csv,1,1,True,VERIFIED_MATCH
546,1229,cellula_MI_data_1229.csv,1,1,True,VERIFIED_MATCH
547,1233,cellula_MI_data_1233.csv,1,1,True,VERIFIED_MATCH
548,1237,cellula_MI_data_1237.csv,1,1,True,VERIFIED_MATCH
549,1238,cellula_MI_data_1238.csv,0,0,True,VERIFIED_MATCH
550,1244,cellula_MI_data_1244.csv,0,0,True,VERIFIED_MATCH
551,1248,cellula_MI_data_1248.csv,0,0,True,VERIFIED_MATCH
552,1249,cellula_MI_data_1249.csv,1,1,True,VERIFIED_MATCH
553,1252,cellula_MI_data_1252.csv,1,1,True,VERIFIED_MATCH
554,1255,cellula_MI_data_1255.csv,0,0,True,VERIFIED_MATCH
555,1258,cellula_MI_data_1258.csv,1,1,True,VERIFIED_MATCH
556,1259,cellula_MI_data_1259.csv,1,1,True,VERIFIED_MATCH
557,1260,cellula_MI_data_1260.csv,1,1,True,VERIFIED_MATCH
558,1279,cellula_MI_data_1279.csv,1,1,True,VERIFIED_MATCH
559,1281,cellula_MI_data_1281.csv,0,0,True,VERIFIED_MATCH
560,1283,cellula_MI_data_1283.csv,0,0,True,VERIFIED_MATCH
561,1287,cellula_MI_data_1287.csv,1,1,True,VERIFIED_MATCH
562,1307,cellula_MI_data_1307.csv,0,0,True,VERIFIED_MATCH
563,1316,cellula_MI_data_1316.csv,0,0,True,VERIFIED_MATCH
564,1320,cellula_MI_data_1320.csv,0,0,True,VERIFIED_MATCH
565,1328,cellula_MI_data_1328.csv,1,1,True,VERIFIED_MATCH
566,1344,cellula_MI_data_1344.csv,0,0,True,VERIFIED_MATCH
567,1346,cellula_MI_data_1346.csv,0,0,True,VERIFIED_MATCH
568,1347,cellula_MI_data_1347.csv,1,1,True,VERIFIED_MATCH
569,1349,cellula_MI_data_1349.csv,0,0,True,VERIFIED_MATCH
570,1355,cellula_MI_data_1355.csv,1,1,True,VERIFIED_MATCH
571,1358,cellula_MI_data_1358.csv,1,1,True,VERIFIED_MATCH
572,1360,cellula_MI_data_1360.csv,1,1,True,VERIFIED_MATCH
573,1365,cellula_MI_data_1365.csv,1,1,True,VERIFIED_MATCH
574,1369,cellula_MI_data_1369.csv,1,1,True,VERIFIED_MATCH
575,1370,cellula_MI_data_1370.csv,1,1,True,VERIFIED_MATCH
576,1372,cellula_MI_data_1372.csv,0,0,True,VERIFIED_MATCH
577,1374,cellula_MI_data_1374.csv,1,1,True,VERIFIED_MATCH
578,1376,cellula_MI_data_1376.csv,0,0,True,VERIFIED_MATCH
579,1380,cellula_MI_data_1380.csv,1,1,True,VERIFIED_MATCH
580,1382,cellula_MI_data_1382.csv,1,1,True,VERIFIED_MATCH
581,1385,cellula_MI_data_1385.csv,1,1,True,VERIFIED_MATCH
582,1395,cellula_MI_data_1395.csv,1,1,True,VERIFIED_MATCH
583,1396,cellula_MI_data_1396.csv,0,0,True,VERIFIED_MATCH
584,1428,cellula_MI_data_1428.csv,0,0,True,VERIFIED_MATCH
585,1429,cellula_MI_data_1429.csv,1,1,True,VERIFIED_MATCH
586,1430,cellula_MI_data_1430.csv,0,0,True,VERIFIED_MATCH
587,1431,cellula_MI_data_1431.csv,0,0,True,VERIFIED_MATCH
588,1437,cellula_MI_data_1437.csv,1,1,True,VERIFIED_MATCH
589,1438,cellula_MI_data_1438.csv,0,0,True,VERIFIED_MATCH
590,1439,cellula_MI_data_1439.csv,0,0,True,VERIFIED_MATCH
591,1441,cellula_MI_data_1441.csv,1,1,True,VERIFIED_MATCH
592,1442,cellula_MI_data_1442.csv,1,1,True,VERIFIED_MATCH
593,1443,cellula_MI_data_1443.csv,1,1,True,VERIFIED_MATCH
594,1446,cellula_MI_data_1446.csv,0,0,True,VERIFIED_MATCH
595,1447,cellula_MI_data_1447.csv,1,1,True,VERIFIED_MATCH
596,1451,cellula_MI_data_1451.csv,0,0,True,VERIFIED_MATCH
597,1452,cellula_MI_data_1452.csv,0,0,True,VERIFIED_MATCH
598,1454,cellula_MI_data_1454.csv,1,1,True,VERIFIED_MATCH
599,1457,cellula_MI_data_1457.csv,0,0,True,VERIFIED_MATCH
600,1458,cellula_MI_data_1458.csv,0,0,True,VERIFIED_MATCH
601,1459,cellula_MI_data_1459.csv,1,1,True,VERIFIED_MATCH
602,1460,cellula_MI_data_1460.csv,0,0,True,VERIFIED_MATCH
603,1461,cellula_MI_data_1461.csv,1,1,True,VERIFIED_MATCH
604,1466,cellula_MI_data_1466.csv,1,1,True,VERIFIED_MATCH
605,1468,cellula_MI_data_1468.csv,1,1,True,VERIFIED_MATCH
606,1469,cellula_MI_data_1469.csv,0,0,True,VERIFIED_MATCH
607,1470,cellula_MI_data_1470.csv,0,0,True,VERIFIED_MATCH
608,1471,cellula_MI_data_1471.csv,1,1,True,VERIFIED_MATCH
609,1472,cellula_MI_data_1472.csv,0,0,True,VERIFIED_MATCH
610,1473,cellula_MI_data_1473.csv,1,1,True,VERIFIED_MATCH
611,1474,cellula_MI_data_1474.csv,0,0,True,VERIFIED_MATCH
612,1475,cellula_MI_data_1475.csv,1,1,True,VERIFIED_MATCH
613,1476,cellula_MI_data_1476.csv,0,0,True,VERIFIED_MATCH
614,1478,cellula_MI_data_1478.csv,0,0,True,VERIFIED_MATCH
615,1481,cellula_MI_data_1481.csv,0,0,True,VERIFIED_MATCH
616,1482,cellula_MI_data_1482.csv,1,1,True,VERIFIED_MATCH
617,1484,cellula_MI_data_1484.csv,1,1,True,VERIFIED_MATCH
618,1486,cellula_MI_data_1486.csv,0,0,True,VERIFIED_MATCH
619,1487,cellula_MI_data_1487.csv,1,1,True,VERIFIED_MATCH
620,1488,cellula_MI_data_1488.csv,1,1,True,VERIFIED_MATCH
621,1489,cellula_MI_data_1489.csv,0,0,True,VERIFIED_MATCH
622,1494,cellula_MI_data_1494.csv,1,1,True,VERIFIED_MATCH
623,1495,cellula_MI_data_1495.csv,1,1,True,VERIFIED_MATCH
624,1497,cellula_MI_data_1497.csv,0,0,True,VERIFIED_MATCH
625,1504,cellula_MI_data_1504.csv,0,0,True,VERIFIED_MATCH
626,1505,cellula_MI_data_1505.csv,0,0,True,VERIFIED_MATCH
627,1507,cellula_MI_data_1507.csv,1,1,True,VERIFIED_MATCH
628,1510,cellula_MI_data_1510.csv,1,1,True,VERIFIED_MATCH
629,1511,cellula_MI_data_1511.csv,1,1,True,VERIFIED_MATCH
630,1513,cellula_MI_data_1513.csv,0,0,True,VERIFIED_MATCH
631,1514,cellula_MI_data_1514.csv,0,0,True,VERIFIED_MATCH
632,1515,cellula_MI_data_1515.csv,1,1,True,VERIFIED_MATCH
633,1516,cellula_MI_data_1516.csv,1,1,True,VERIFIED_MATCH
634,1517,cellula_MI_data_1517.csv,1,1,True,VERIFIED_MATCH
635,1519,cellula_MI_data_1519.csv,0,0,True,VERIFIED_MATCH
636,1520,cellula_MI_data_1520.csv,1,1,True,VERIFIED_MATCH
637,1522,cellula_MI_data_1522.csv,1,1,True,VERIFIED_MATCH
638,1525,cellula_MI_data_1525.csv,1,1,True,VERIFIED_MATCH
639,1526,cellula_MI_data_1526.csv,0,0,True,VERIFIED_MATCH
640,1527,cellula_MI_data_1527.csv,1,1,True,VERIFIED_MATCH
641,1529,cellula_MI_data_1529.csv,1,1,True,VERIFIED_MATCH
642,1531,cellula_MI_data_1531.csv,0,0,True,VERIFIED_MATCH
643,1532,cellula_MI_data_1532.csv,0,0,True,VERIFIED_MATCH
644,1533,cellula_MI_data_1533.csv,0,0,True,VERIFIED_MATCH
645,1534,cellula_MI_data_1534.csv,1,1,True,VERIFIED_MATCH
646,1536,cellula_MI_data_1536.csv,1,1,True,VERIFIED_MATCH
647,1537,cellula_MI_data_1537.csv,0,0,True,VERIFIED_MATCH
648,1538,cellula_MI_data_1538.csv,1,1,True,VERIFIED_MATCH
649,1539,cellula_MI_data_1539.csv,0,0,True,VERIFIED_MATCH
650,1546,cellula_MI_data_1546.csv,0,0,True,VERIFIED_MATCH
651,1547,cellula_MI_data_1547.csv,0,0,True,VERIFIED_MATCH
652,1548,cellula_MI_data_1548.csv,1,1,True,VERIFIED_MATCH
653,1550,cellula_MI_data_1550.csv,1,1,True,VERIFIED_MATCH
654,1551,cellula_MI_data_1551.csv,1,1,True,VERIFIED_MATCH
655,1552,cellula_MI_data_1552.csv,0,0,True,VERIFIED_MATCH
656,1553,cellula_MI_data_1553.csv,0,0,True,VERIFIED_MATCH
657,1554,cellula_MI_data_1554.csv,0,0,True,VERIFIED_MATCH
658,1556,cellula_MI_data_1556.csv,1,1,True,VERIFIED_MATCH
659,1557,cellula_MI_data_1557.csv,0,0,True,VERIFIED_MATCH
660,1558,cellula_MI_data_1558.csv,0,0,True,VERIFIED_MATCH
661,1559,cellula_MI_data_1559.csv,0,0,True,VERIFIED_MATCH
662,1560,cellula_MI_data_1560.csv,0,0,True,VERIFIED_MATCH
663,1562,cellula_MI_data_1562.csv,1,1,True,VERIFIED_MATCH
664,1563,cellula_MI_data_1563.csv,1,1,True,VERIFIED_MATCH
665,1564,cellula_MI_data_1564.csv,0,0,True,VERIFIED_MATCH
666,1566,cellula_MI_data_1566.csv,0,0,True,VERIFIED_MATCH
667,1567,cellula_MI_data_1567.csv,1,1,True,VERIFIED_MATCH
668,1568,cellula_MI_data_1568.csv,0,0,True,VERIFIED_MATCH
669,1569,cellula_MI_data_1569.csv,0,0,True,VERIFIED_MATCH
670,1570,cellula_MI_data_1570.csv,0,0,True,VERIFIED_MATCH
671,1571,cellula_MI_data_1571.csv,0,0,True,VERIFIED_MATCH
672,1572,cellula_MI_data_1572.csv,0,0,True,VERIFIED_MATCH
673,1573,cellula_MI_data_1573.csv,1,1,True,VERIFIED_MATCH
674,1574,cellula_MI_data_1574.csv,1,1,True,VERIFIED_MATCH
675,1575,cellula_MI_data_1575.csv,0,0,True,VERIFIED_MATCH
676,1576,cellula_MI_data_1576.csv,1,1,True,VERIFIED_MATCH
677,1577,cellula_MI_data_1577.csv,0,0,True,VERIFIED_MATCH
678,1578,cellula_MI_data_1578.csv,0,0,True,VERIFIED_MATCH
679,1580,cellula_MI_data_1580.csv,1,1,True,VERIFIED_MATCH
680,1582,cellula_MI_data_1582.csv,1,1,True,VERIFIED_MATCH
681,1583,cellula_MI_data_1583.csv,0,0,True,VERIFIED_MATCH
682,1584,cellula_MI_data_1584.csv,1,1,True,VERIFIED_MATCH
683,1585,cellula_MI_data_1585.csv,0,0,True,VERIFIED_MATCH
684,1588,cellula_MI_data_1588.csv,1,1,True,VERIFIED_MATCH
685,1589,cellula_MI_data_1589.csv,0,0,True,VERIFIED_MATCH
686,1591,cellula_MI_data_1591.csv,0,0,True,VERIFIED_MATCH
687,1592,cellula_MI_data_1592.csv,1,1,True,VERIFIED_MATCH
688,1593,cellula_MI_data_1593.csv,1,1,True,VERIFIED_MATCH
689,1595,cellula_MI_data_1595.csv,0,0,True,VERIFIED_MATCH
690,1596,cellula_MI_data_1596.csv,0,0,True,VERIFIED_MATCH
691,1597,cellula_MI_data_1597.csv,0,0,True,VERIFIED_MATCH
692,1599,cellula_MI_data_1599.csv,0,0,True,VERIFIED_MATCH
693,1600,cellula_MI_data_1600.csv,1,1,True,VERIFIED_MATCH
694,1601,cellula_MI_data_1601.csv,0,0,True,VERIFIED_MATCH
695,1602,cellula_MI_data_1602.csv,0,0,True,VERIFIED_MATCH
696,1604,cellula_MI_data_1604.csv,1,1,True,VERIFIED_MATCH
697,1608,cellula_MI_data_1608.csv,1,1,True,VERIFIED_MATCH
698,1609,cellula_MI_data_1609.csv,0,0,True,VERIFIED_MATCH
699,1610,cellula_MI_data_1610.csv,1,1,True,VERIFIED_MATCH
700,1611,cellula_MI_data_1611.csv,0,0,True,VERIFIED_MATCH
701,1612,cellula_MI_data_1612.csv,0,0,True,VERIFIED_MATCH
702,1614,cellula_MI_data_1614.csv,1,1,True,VERIFIED_MATCH
703,1617,cellula_MI_data_1617.csv,1,1,True,VERIFIED_MATCH
704,1618,cellula_MI_data_1618.csv,0,0,True,VERIFIED_MATCH
705,1619,cellula_MI_data_1619.csv,1,1,True,VERIFIED_MATCH
706,1620,cellula_MI_data_1620.csv,1,1,True,VERIFIED_MATCH
707,1622,cellula_MI_data_1622.csv,0,0,True,VERIFIED_MATCH
708,1623,cellula_MI_data_1623.csv,1,1,True,VERIFIED_MATCH
709,1624,cellula_MI_data_1624.csv,0,0,True,VERIFIED_MATCH
710,1627,cellula_MI_data_1627.csv,0,0,True,VERIFIED_MATCH
711,1629,cellula_MI_data_1629.csv,1,1,True,VERIFIED_MATCH
712,1630,cellula_MI_data_1630.csv,0,0,True,VERIFIED_MATCH
713,1631,cellula_MI_data_1631.csv,0,0,True,VERIFIED_MATCH
714,1632,cellula_MI_data_1632.csv,0,0,True,VERIFIED_MATCH
715,1636,cellula_MI_data_1636.csv,1,1,True,VERIFIED_MATCH
716,1637,cellula_MI_data_1637.csv,0,0,True,VERIFIED_MATCH
717,1638,cellula_MI_data_1638.csv,0,0,True,VERIFIED_MATCH
718,1639,cellula_MI_data_1639.csv,0,0,True,VERIFIED_MATCH
719,1640,cellula_MI_data_1640.csv,1,1,True,VERIFIED_MATCH
720,1641,cellula_MI_data_1641.csv,1,1,True,VERIFIED_MATCH
721,1643,cellula_MI_data_1643.csv,0,0,True,VERIFIED_MATCH
722,1649,cellula_MI_data_1649.csv,0,0,True,VERIFIED_MATCH
723,1654,cellula_MI_data_1654.csv,0,0,True,VERIFIED_MATCH
724,1655,cellula_MI_data_1655.csv,0,0,True,VERIFIED_MATCH
725,1656,cellula_MI_data_1656.csv,0,0,True,VERIFIED_MATCH
726,1659,cellula_MI_data_1659.csv,0,0,True,VERIFIED_MATCH
727,1660,cellula_MI_data_1660.csv,1,1,True,VERIFIED_MATCH
728,1661,cellula_MI_data_1661.csv,1,1,True,VERIFIED_MATCH
729,1662,cellula_MI_data_1662.csv,0,0,True,VERIFIED_MATCH
730,1663,cellula_MI_data_1663.csv,0,0,True,VERIFIED_MATCH
731,1665,cellula_MI_data_1665.csv,0,0,True,VERIFIED_MATCH
732,1668,cellula_MI_data_1668.csv,0,0,True,VERIFIED_MATCH
733,1669,cellula_MI_data_1669.csv,1,1,True,VERIFIED_MATCH
734,1670,cellula_MI_data_1670.csv,1,1,True,VERIFIED_MATCH
735,1671,cellula_MI_data_1671.csv,1,1,True,VERIFIED_MATCH
736,1673,cellula_MI_data_1673.csv,0,0,True,VERIFIED_MATCH
737,1674,cellula_MI_data_1674.csv,1,1,True,VERIFIED_MATCH
738,1675,cellula_MI_data_1675.csv,0,0,True,VERIFIED_MATCH
739,1676,cellula_MI_data_1676.csv,0,0,True,VERIFIED_MATCH
740,1678,cellula_MI_data_1678.csv,1,1,True,VERIFIED_MATCH
741,1680,cellula_MI_data_1680.csv,1,1,True,VERIFIED_MATCH
742,1684,cellula_MI_data_1684.csv,1,1,True,VERIFIED_MATCH
743,1685,cellula_MI_data_1685.csv,1,1,True,VERIFIED_MATCH
744,1686,cellula_MI_data_1686.csv,0,0,True,VERIFIED_MATCH
745,1687,cellula_MI_data_1687.csv,1,1,True,VERIFIED_MATCH
746,1688,cellula_MI_data_1688.csv,0,0,True,VERIFIED_MATCH
747,1689,cellula_MI_data_1689.csv,1,1,True,VERIFIED_MATCH
748,1692,cellula_MI_data_1692.csv,1,1,True,VERIFIED_MATCH
749,1694,cellula_MI_data_1694.csv,1,1,True,VERIFIED_MATCH
750,1695,cellula_MI_data_1695.csv,0,0,True,VERIFIED_MATCH
751,1697,cellula_MI_data_1697.csv,0,0,True,VERIFIED_MATCH
752,1698,cellula_MI_data_1698.csv,1,1,True,VERIFIED_MATCH
753,1699,cellula_MI_data_1699.csv,1,1,True,VERIFIED_MATCH
754,1700,cellula_MI_data_1700.csv,1,1,True,VERIFIED_MATCH
755,1701,cellula_MI_data_1701.csv,0,0,True,VERIFIED_MATCH
